Author Info
Author,# Of Reviews,Product URL,Rating,Average Rating,Review Text,Review Date,Sentiment Score,Word Count,# LQ Words,Verified Purchase,Repeatability Percentage
Amazon Customer,3,https://www.amazon.ca/Comfort-Zone-CZST161BTE-Pedestal-Fan/dp/B004IPA774?ref=pf_vv_at_pdctrvw_dp,5,4.1,"Good fan, pretty loud on the top speed though. Still..for the price it's worth it.",2018-11-21,0.841548,15,0,Yes,0.11111111111111113
scott morrell,56,https://www.amazon.ca/Intex-Explorer-2-Person-Inflatable-French/dp/B000051ZHS?ref=pf_vv_at_pdctrvw_dp,5,3.8,you get what you pay for but for the price the kids get as much fun out of it as they would going to disney,2018-07-17,0.598679,25,0,Yes,0.023255813953488347
Christopher Darling,10,https://www.amazon.ca/LOreal-Paris-Expert-BarberClub-Beards/dp/B078GRMRJ2?ref=pf_vv_at_pdctrvw_dp,5,4.4,Yeah works good,2018-11-25,0.97373,3,0,Yes,0.034482758620689655
Amazon Customer,64,https://www.amazon.ca/VicTsing-Bluetooth-Transmitter-120%C2%B0Rotation-Hands-free/dp/B071Y2KJBX?ref=pf_vv_at_pdctrvw_dp,5,4.4,"Best fm transmitter I ever had to use. Unfortunately, car broke down a couple weeks later. Fortunately, new car has bluetooth🙏🏻",2018-03-21,0.26000066666666666,21,0,Yes,0.009259259259259266
Typhanie,9,https://www.amazon.ca/ACVIP-Kids-Unisex-baby-Beret-Black/dp/B016XVW5FW?ref=pf_vv_at_pdctrvw_dp,1,2.3,"Looks nothing like picture, fits my 9 year old and thats a bit big",2018-11-29,-0.623702,14,0,Yes,0.12499999999999999
sylvie Rodeghiero,20,https://www.amazon.ca/Sterling-Elephant-Jewelry-Pandora-Bracelets/dp/B06XPWPFTX?ref=pf_vv_at_pdctrvw_dp,5,3.6,Its s beauty,2018-08-20,0.970555,3,0,Yes,0.16666666666666666
Jennifer,192,https://www.amazon.ca/Star-Wars-Death-Worktop-Saver/dp/B00GLXP1MW?ref=pf_vv_at_pdctrvw_dp,5,4.5,bigger and better then expected,2017-09-19,0.720344,5,0,Yes,0.01111111111111111
santosh,2,https://www.amazon.ca/Comfort-Zone-CZST161BTE-Pedestal-Fan/dp/B004IPA774/ref=cm_cr_arp_d_product_top?ie=UTF8,5,4.1,Good product,2018-10-21,0.0,2,0,Yes,0.5
Amazon Customer,8,https://www.amazon.ca/HomyCasa-Dining-Chairs-Eiffel-Fabric/dp/B07F7R92D2?ref=pf_vv_at_pdctrvw_dp,5,4.5,"Absolutely love these chairs! The quality is amazing, feels soft, the velvet looks great and they are steady! Amazing purchase",2018-09-02,0.9858600000000001,20,0,Yes,0.07692307692307694
Saima Tazreen,33,https://www.amazon.ca/GreatShield-Cleaning-Microfiber-Smartphones-Camcorders/dp/B00BJNYG1G?ref=pf_vv_at_pdctrvw_dp,4,4.4,Maybe a little smaller than i expected in size but overall good quality,2018-08-25,0.55111,13,0,Yes,0.018867924528301886
melissa m,11,https://www.amazon.ca/Comfort-Zone-CZST161BTE-Pedestal-Fan/dp/B004IPA774?ref=pf_vv_at_pdctrvw_dp,5,4.1,Works perfect,2018-10-27,0.0,2,0,Yes,0.2
Jennifer,192,https://www.amazon.ca/Bling-Stars-daughter-Engraved-Keychain/dp/B01FXTMLN6?ref=pf_vv_at_pdctrvw_dp,2,3.8,broke after 2 weeks on a purse,2017-09-19,-0.690887,7,0,Yes,0.01111111111111111
makaveli,43,https://www.amazon.ca/Battery-Charger-RAVPower-26800mAh-Portable/dp/B012S6IHQC?ref=pf_vv_at_pdctrvw_dp,5,4.6,"The packaging was on point, very smooth texture. The battery as far as I know always get a meshing case. This unit is the highest capacity that I've seen. I'm giving it a 5 star because their customer service is amazing. If you have any problem with …",2018-09-26,0.45851600000000003,47,0,Yes,0.01818181818181819
Jennifer,192,https://www.amazon.ca/Kanu-Surf-Womens-Swim-XX-Large/dp/B00ABDLKWS?ref=pf_vv_at_pdctrvw_dp,4,4.0,works but fits a bit snug,2018-11-02,0.793432,6,0,Yes,0.01111111111111111
Amazon Customer,56,https://www.amazon.ca/Samsung-DC97-14486A-Heater-Assembly-Dryer/dp/B005BQS1ZO?ref=pf_vv_at_pdctrvw_dp,4,3.8,Just installed it on my dryer about a week ago so far so good,2018-05-30,0.902629,14,0,Yes,0.03448275862068964
Amazon Customer,64,https://www.amazon.ca/Aztec-Secret-Indian-Healing-Cleansing/dp/B0014P8L9W?ref=pf_vv_at_pdctrvw_dp,4,4.4,Have used a couple times. My face felt clean and super tight post face mask but I haven’t seen much long term results. Perhaps I need to use more frequently. Have recommended to many people though. :),2018-12-10,0.0983434,36,0,Yes,0.009259259259259266
Dave,3,NO URL DETECTED,1,0.0,this cover does not stay magnetically closed!,2018-02-20,0.0,7,0,Yes,0.5
Sheila Borden,24,https://www.amazon.ca/Swiss-Army-Knife-Book-Projects/dp/0711238898?ref=pf_vv_at_pdctrvw_dp,5,4.7,As expected,2018-01-12,0.0,2,0,Yes,0.03571428571428568
Kindle Customer,46,https://www.amazon.ca/VE278H-Multimedia-Entertainment-Resolution-50000000/dp/B0099XBO5E?ref=pf_vv_at_pdctrvw_dp,5,4.2,Excellent monitor. Works very well on my 7-year old Acer desktop computer. Made my life easier.,2018-07-08,0.6036613333333333,16,0,Yes,0.014925373134328342
Amazon Customer,64,https://www.amazon.ca/Dr-Bronners-Magic-Soap-140-Gram/dp/B000177FXW?ref=pf_vv_at_pdctrvw_dp,4,4.3,Loved the smell and clean feeling from this soap but used it up fairly quickly and haven’t really totally missed the effects of it enough to go an purchase again. Would prob buy again one day due to how squeaky clean my skin felt,2018-12-10,-0.56645,44,0,Yes,0.009259259259259266
scott morrell,56,https://www.amazon.ca/Robelle-K402DIS-K402Dis-Professional-Swimming/dp/B00IX0A5YU?ref=pf_vv_at_pdctrvw_dp,5,5.0,Havent had to backwash in weeks!,2015-07-07,-0.759159,6,0,Yes,0.023255813953488347
Amazon Customer,64,https://www.amazon.ca/MagiDeal-Tibetan-Silver-Earrings-Ethnic/dp/B077DXYDND?ref=pf_vv_at_pdctrvw_dp,3,3.0,"Nice, unique style of earring but a bit too heavy for my ears. Worried I’m stretching out my lobes wearing them :(",2018-12-10,-0.3093345,21,0,Yes,0.009259259259259266
Jennifer,192,https://www.amazon.ca/Samsung-Galaxy-S5-Case-Plastic/dp/B00P8QLSNO?ref=pf_vv_at_pdctrvw_dp,3,2.8,worked well but the camo started to fade almost instantly,2017-03-10,0.54224,10,0,Yes,0.01111111111111111
SG,8,https://www.amazon.ca/AmazonBasics-Pre-Seasoned-Cast-Round-Griddle/dp/B073Q8P6C8?ref=pf_vv_at_pdctrvw_dp,5,3.0,Been a month !! Good Experience,2018-10-22,0.775254,5,0,Yes,0.25
Jennifer,192,https://www.amazon.ca/Tear-Aid-Vinyl-Repair-Green-Type/dp/B012SJTJ7A?ref=pf_vv_at_pdctrvw_dp,5,4.1,works on all vinyl including vinyl siding on our house,2018-11-02,0.790304,10,0,Yes,0.01111111111111111
Shopaholic,7,https://www.amazon.ca/Sony-MDRXB950B1-Extra-Wireless-Headphone/dp/B01MZFBKP7?ref=pf_vv_at_pdctrvw_dp,5,4.3,I wish I purchased more than one. Got it on prime day for 112$ including tax. Now it's price more,2018-12-08,-0.29506666666666664,20,0,Yes,0.2
Rene Landry,9,https://www.amazon.ca/Comfort-Zone-CZST161BTE-Pedestal-Fan/dp/B004IPA774/ref=cm_cr_arp_d_product_top?ie=UTF8,4,4.1,À la maison pour se rafraîchir.,2018-09-16,0.489337,5,0,Yes,0.050000000000000024
Amazon Customer,56,https://www.amazon.ca/Ozeri-Digital-Multifunction-Kitchen-Elegant/dp/B004101GQC?ref=pf_vv_at_pdctrvw_dp,5,4.6,good product,2018-05-30,0.0,2,0,Yes,0.03448275862068964
Client d'Amazon,9,https://www.amazon.ca/Lychee-Aquarium-Automatic-Fish-Feeder/dp/B00USPDAK4?ref=pf_vv_at_pdctrvw_dp,5,3.7,"Super produit, efficace. Je peux partir en voyage et avoir la conscience tranquille.",2017-03-31,0.4053955,13,0,Yes,0.03333333333333333
Amazon Customer,57,https://www.amazon.ca/Costume-Secret-Wishes-Batgirl-X-Small/dp/B000VOCMP6?ref=pf_vv_at_pdctrvw_dp,3,3.0,"Cheaply made, but once you put everything together it doesn't look too bad. I was disappointed with the quality of the Batman symbol especially. I ordered the smallest size available but was still a tad too big.",2016-12-01,-0.5978396666666667,37,0,Yes,0.011764705882352924
Amazon Customer,5,https://www.amazon.ca/Explux-Premium-Full-Glass-Dimmable-Equivalent/dp/B01K37KAJA?ref=pf_vv_at_pdctrvw_dp,5,4.0,These we perfect. Considering ordering some more.,2017-09-25,0.465138,7,0,Yes,0.16666666666666666
scott morrell,56,https://www.amazon.ca/Broan-BN32DV-Central-Dual-Voltage-32-Feet/dp/B00A9Y6MTK?ref=pf_vv_at_pdctrvw_dp,3,3.0,The hose just doesn't have the same solid feeling as the old one that it replaced.,2017-12-14,-0.392766,16,0,Yes,0.023255813953488347
Amazon Customer,64,https://www.amazon.ca/Classic-Extension-Controller-Nintendo-2016-New/dp/B076D5KKP7?ref=pf_vv_at_pdctrvw_dp,5,4.1,These things are life savers. I can comfortable sit across the room to play my SNES classic. Def worth it and would recommend for anyone that plans to purchase the classic edition consoles.,2018-12-10,0.9114823333333334,33,0,Yes,0.009259259259259266
neighbour2thenorth,25,https://www.amazon.ca/Bird-X-Peller-Pro/dp/B0060T1YJQ?ref=pf_vv_at_pdctrvw_dp,5,5.0,Got rid of the woodpeckers that just about destroyed my mother's house as well as her sanity.,2015-08-14,-0.633616,17,0,Yes,0.05
Amazon Customer,56,https://www.amazon.ca/Roof-Framers-Bible-Complete-Reference/dp/0964335425?ref=pf_vv_at_pdctrvw_dp,4,4.0,Good reading or refreshers or sorts,2018-05-30,0.879212,6,0,Yes,0.03448275862068964
Jennifer,192,https://www.amazon.ca/Uncle-Johns-Bathroom-Reader-Calendar/dp/0761182993?ref=pf_vv_at_pdctrvw_dp,5,4.5,great to have in the bathroom like this product alot,2016-11-24,0.827706,10,0,Yes,0.01111111111111111
Jennifer,192,https://www.amazon.ca/Google-Android-Tablet-Certified-Resolution/dp/B013DY3CAY?ref=pf_vv_at_pdctrvw_dp,3,3.1,not great but you get what you pay for,2016-11-24,-0.785697,9,0,Yes,0.01111111111111111
Matthew Wickware,21,https://www.amazon.ca/Sloggers-5301BN10-Garden-Comfort-Size-10/dp/B00CLTSJLA?ref=pf_vv_at_pdctrvw_dp,5,4.6,Great for getting out into the garden. Very comfortable too. Better than I could have hoped for. Not for very wide feet.,2017-06-24,0.6292415,22,0,Yes,0.08333333333333331
Jennifer,192,https://www.amazon.ca/Funtasma-Pleaser-Halloween-Walker-130-Black/dp/B001AHAHQO?ref=pf_vv_at_pdctrvw_dp,5,4.3,These boots are great! The quality of them considering its costume boots are superb. They fit nicely and the removable lace shield allows you to customize the look if you were going to use them for several cosplay outfits.,2017-06-03,0.9614759999999999,39,0,Yes,0.01111111111111111
Mike Philpott,21,https://www.amazon.ca/MUP19RED_Medium_Mens-Compression-Baselayer-Sports-Leggings/dp/B07C85Z97Y?ref=pf_vv_at_pdctrvw_dp,5,4.4,Great product. Fit perfectly.,2018-12-01,0.9582585,4,0,Yes,0.062499999999999986
Saima Tazreen,33,https://www.amazon.ca/Set-Bridesmaids-Bride-Tribe-Sashes/dp/B078NWZL1N?ref=pf_vv_at_pdctrvw_dp,5,5.0,These are the only reasonably priced products I found relating to bachelorette parties that aren't pink. I loved it and so did the rest of the bachelorette crew. It's of amazing quality and will definitely use it for the next party!,2018-08-17,0.9244826666666666,41,0,Yes,0.018867924528301886
Jennifer,192,https://www.amazon.ca/Guitar-Hero-Live-Bundle-Bilingual/dp/B00W29HUYQ?ref=pf_vv_at_pdctrvw_dp,5,4.0,Gave this as a gift haven't used it yet but it seems like a great deal,2018-11-02,0.745529,16,0,Yes,0.01111111111111111
Amazon Customer,3,https://www.amazon.ca/Little-Buddy-Bullet-Bill-Plush/dp/B071F3R16N?ref=pf_vv_at_pdctrvw_dp,5,5.0,Exactly as pictured,2018-11-12,0.324762,3,0,Yes,0.11111111111111113
Christopher Darling,10,https://www.amazon.ca/Comfort-Zone-CZST161BTE-Pedestal-Fan/dp/B004IPA774?ref=pf_vv_at_pdctrvw_dp,4,4.1,Went together easy enough. Not too sturdy for a pedestal fan. Does the trick buy feels especially cheap. …,2018-10-20,-0.014503000000000007,18,0,Yes,0.034482758620689655
Jennifer,192,https://www.amazon.ca/Smileupon-Hanging-Measurement-Nursery-Decoration/dp/B07D2H786K?ref=pf_vv_at_pdctrvw_dp,5,4.2,bigger then expected and the text is love love this,2018-11-02,0.95725,10,0,Yes,0.01111111111111111
Amazon Customer,10,https://www.amazon.ca/AmazonBasics-Backpack-DSLR-Cameras-Accessories/dp/B002VPE1WK?ref=pf_vv_at_pdctrvw_dp,5,4.5,"Perfect size, can fit two camera bodies, and 2-3 lenses.",2018-09-05,0.804961,10,0,Yes,0.16666666666666663
Amazon Customer,57,https://www.amazon.ca/Starfrit-093495-Wedge-Apple-Wedger/dp/B00Q46BPH6?ref=pf_vv_at_pdctrvw_dp,5,4.6,Very good value and extremely easy to use.,2018-09-06,0.996195,8,0,Yes,0.011764705882352924
Amazon Customer,57,https://www.amazon.ca/Enchantmints-Ballerina-Musical-Jewelry-Box/dp/B000FGKDLK?ref=pf_vv_at_pdctrvw_dp,4,4.4,"A little smaller than I expected, but everything else is great! My niece loved it immediately.",2017-12-27,0.7852505,16,0,Yes,0.011764705882352924
Jennifer,192,https://www.amazon.ca/LEGO-Elves-Naidas-Gondola-Building/dp/B01MTL56BU?ref=pf_vv_at_pdctrvw_dp,3,4.6,smaller then expected,2017-09-19,0.0,3,0,Yes,0.01111111111111111
Jennifer,192,https://www.amazon.ca/Bramble-Classical-Guilted-Crossbody-Shoulder/dp/B01M7UKRDK?ref=pf_vv_at_pdctrvw_dp,5,5.0,Exactly what I needed and their customer service was helpful,2017-09-19,0.899294,10,0,Yes,0.01111111111111111
Mike Philpott,21,https://www.amazon.ca/Protein-Shaker-Bottle-Container-Snacks/dp/B071JW83P9?ref=pf_vv_at_pdctrvw_dp,2,3.6,The “strainer” inside the Bottle won’t stay in it’s spot. Real loose and floppy.,2018-10-03,-0.710377,14,0,Yes,0.062499999999999986
Michael Hudson,43,https://www.amazon.ca/Leatherman-Surge-Standard-Leather-Sheath/dp/B0017TH2XQ?ref=pf_vv_at_pdctrvw_dp,5,4.2,Quality built product. Good size knife blade that's very sharp and the largest pliers and scissors that I could find on a multi. Added option of buying the bit kit and having a multi tool that can do it all. Great shipping also.…,2016-10-14,0.81140225,43,0,Yes,0.016393442622950827
Jennifer,192,https://www.amazon.ca/Fintie-Samsung-Galaxy-Folio-Case/dp/B07BHD8HS6?ref=pf_vv_at_pdctrvw_dp,5,4.6,fit perfect and was super cute,2018-11-02,0.992474,6,0,Yes,0.01111111111111111
Amazon Customer,56,https://www.amazon.ca/Pepperidge-Farm-Goldfish-Cheddar-Crackers/dp/B073WX1ZSK?ref=pf_vv_at_pdctrvw_dp,5,4.5,My son nearly lives off these,2018-05-30,0.369833,6,0,Yes,0.03448275862068964
Allrounder,12,https://www.amazon.ca/Encyclopedia-Brown-Solves-Them-All-ebook/dp/B0024VE1OY?ref=pf_vv_at_pdctrvw_dp,5,5.0,Best book in a long time and never made me guess the right answers and reasons so I rate this five star.,2018-09-21,0.725432,22,0,Yes,0.022222222222222216
Ted Boucher,5,https://www.amazon.ca/Bubos-Smart-Baby-Bottle-Warmer/dp/B078YGDK41?ref=pf_vv_at_pdctrvw_dp,5,3.9,Works quick.,2018-07-22,0.0,2,0,Yes,0.5
Matthew Wickware,21,https://www.amazon.ca/AutoWT-Digital-Optical-Converter-Standard/dp/B01DEMK91K?ref=pf_vv_at_pdctrvw_dp,5,4.0,"Didn't work the first time, but I tried again, and we're up and running.",2017-06-24,-0.707132,14,0,Yes,0.08333333333333331
Kindle Customer,46,https://www.amazon.ca/BTG-Upgraded-Parallel-Intelligent-Batteries/dp/B07CVCNNSG?ref=pf_vv_at_pdctrvw_dp,5,4.0,Works as advertised. Great to be able to charge multiple batteries in 1/2 hour.,2018-11-11,0.8192159999999999,14,0,Yes,0.014925373134328342
Kindle Customer,46,https://www.amazon.ca/Comfort-Zone-CZST161BTE-Pedestal-Fan/dp/B004IPA774?ref=pf_vv_at_pdctrvw_dp,5,4.1,"Easy to assemble, works well, quiet.",2018-10-05,0.916166,6,0,Yes,0.014925373134328342
Jennifer,192,https://www.amazon.ca/Ever-Faith-Austrian-Crystal-Gold-Tone/dp/B00OURNQYQ?ref=pf_vv_at_pdctrvw_dp,5,3.8,It was a good size and even more beautiful in person,2017-03-10,0.956441,11,0,Yes,0.01111111111111111
Rizzle Dizzle,60,https://www.amazon.ca/Comfort-Zone-CZST161BTE-Pedestal-Fan/dp/B004IPA774?ref=pf_vv_at_pdctrvw_dp,5,4.1,Good product. The base is wider than you may expect. Fans work well,2018-09-06,0.263252,13,0,Yes,0.019999999999999993
Amazon Customer,56,https://www.amazon.ca/Johnson-Level-211313-Professional-Rafter/dp/B00S1UKU06?ref=pf_vv_at_pdctrvw_dp,5,4.2,Strong and true,2018-11-13,0.965208,3,0,Yes,0.03448275862068964
Amazon Customer,56,NO URL DETECTED,5,0.0,"its a kettle what else can i say, it boils water but everyone enjoys looking at it when its boiling",2018-05-30,-0.433296,20,0,Yes,0.03448275862068964
Jennifer,192,https://www.amazon.ca/Bluetooth-Bracelet-Smartband-Wireless-Pedometer/dp/B01EMIZ4TM?ref=pf_vv_at_pdctrvw_dp,2,2.0,wont stay on and hard to plug into charger,2016-11-24,-0.951187,9,0,Yes,0.01111111111111111
Kindle Customer,46,https://www.amazon.ca/Predator-Arnold-Schwarzenegger/dp/B008K2T2W2?ref=pf_vv_at_pdctrvw_dp,4,4.4,Not the greatest dialogs. Ugly monster. Shaving cream is for sissys.,2018-08-06,-0.115084,11,0,Yes,0.014925373134328342
Amazon Customer,27,https://www.amazon.ca/BUBBLEBAGDUDE-Bubble-Bag-Machine-Extractor/dp/B00LIPALHI?ref=pf_vv_at_pdctrvw_dp,5,4.7,Get some good results with this bubble boy,2018-11-16,0.89651,8,0,Yes,0.0769230769230769
Mike Philpott,21,https://www.amazon.ca/Hasbro-Connect-4-Shots-Game/dp/B07FJCNYZG?ref=pf_vv_at_pdctrvw_dp,5,4.6,Completely portable,2018-12-01,0.936773,2,0,Yes,0.062499999999999986
Matthew Wickware,21,https://www.amazon.ca/Bluetooth-Headphones-Mpow-Headphone-Hands-free/dp/B017YGEM0Q?ref=pf_vv_at_pdctrvw_dp,4,4.0,"I had a specific use for this item. I was using it for a hearing aid app, so I can't really say how good they are. Not loud enough for my app...but that doesn't mean they aren't fine for regular use. I'm a hard case.",2016-12-12,-0.4799715,45,0,Yes,0.08333333333333331
Jennifer,192,https://www.amazon.ca/Digital-Running-Walking-Calorie-Pedometer/dp/B00CMNPE36?ref=pf_vv_at_pdctrvw_dp,4,3.5,its an average device,2016-11-24,0.0,4,0,Yes,0.01111111111111111
scott morrell,56,https://www.amazon.ca/Lipper-International-Bamboo-Kitchen-Dividers/dp/B00A9HOPCI?ref=pf_vv_at_pdctrvw_dp,2,4.5,"Unfortunately, the rubber stickers on each of of the units has slowly come off after about a month or so. We had used them for holding frying pans on the side in a slide out drawer in our new kitchen. I tried to reattach the stickers but they slid off even f…",2018-07-17,-0.35896,52,0,Yes,0.023255813953488347
scott morrell,56,https://www.amazon.ca/Trudeau-099-685-Garlic-Press/dp/B00062B0EM?ref=pf_vv_at_pdctrvw_dp,5,3.9,My breath has never been smellier!,2017-01-31,-0.724348,6,0,Yes,0.023255813953488347
neighbour2thenorth,25,https://www.amazon.ca/Wagan-2053-Powered-Battery-Charger/dp/B000BQMKHO?ref=pf_vv_at_pdctrvw_dp,5,5.0,"This was a gift and from what I heard, it worked well.",2018-03-30,0.98009,12,0,Yes,0.05
Kindle Customer,46,https://www.amazon.ca/Spigen-Protector-Tempered-Friendly-Samsung/dp/B07114LXJK?ref=pf_vv_at_pdctrvw_dp,5,2.7,"I like it, it doesn't smudge.",2018-10-05,0.300419,6,0,Yes,0.014925373134328342
Kindle Customer,46,https://www.amazon.ca/Note-Case-Galaxy-Spigen-Armor/dp/B010MWGZJ0?ref=pf_vv_at_pdctrvw_dp,5,4.2,I never drop my phone except last week when it fell from my deck to a paved surface. It was an 8 ft. drop and the phone came out unscathed. Very happy with this purchase.,2018-06-15,0.02523333333333333,35,0,Yes,0.014925373134328342
scott morrell,56,https://www.amazon.ca/Evriholder-Original-Holder-5-Position-Organizer/dp/B0002V37ZM?ref=pf_vv_at_pdctrvw_dp,5,3.8,Best thing ever!,2015-02-09,0.951379,3,0,Yes,0.023255813953488347
sylvie Rodeghiero,20,https://www.amazon.ca/HMILYDYK-Forever-Crystal-Sterling-Bracelet/dp/B071HNJMFM?ref=pf_vv_at_pdctrvw_dp,5,3.7,So cute,2018-08-16,0.0,2,0,Yes,0.16666666666666666
Jennifer,192,https://www.amazon.ca/Womens-Canvas-Sneakers-Colors-Available/dp/B00F9GIF7A?ref=pf_vv_at_pdctrvw_dp,5,4.1,fit right good color and ok quality for the price,2017-03-21,0.941129,10,0,Yes,0.01111111111111111
Amazon Customer,55,https://www.amazon.ca/YMING-Womens-Dress-Green08/dp/B071P3C9F3?ref=pf_vv_at_pdctrvw_dp,5,3.5,"Love this dress, get so many compliments. I bought one in each colour.",2018-09-10,0.7577400000000001,13,0,Yes,0.015873015873015872
Matthew Wickware,21,https://www.amazon.ca/Oster-Mykonos-Greek-Yogurt-CKSTYM1010-033/dp/B00PEHQYW2?ref=pf_vv_at_pdctrvw_dp,5,4.5,Very easy. Hard to go wrong with this unit,2017-06-08,-0.4082765,9,0,Yes,0.08333333333333331
makaveli,43,https://www.amazon.ca/Ultra-Pro-9-Pocket-Trading-Pages/dp/B00095M5DQ?ref=pf_vv_at_pdctrvw_dp,5,4.9,Quality pages expect nothing less,2016-12-13,0.613608,5,0,Yes,0.01818181818181819
neighbour2thenorth,25,https://www.amazon.ca/Strengthen-Yourself-Lord-Study-Gu/dp/076840777X?ref=pf_vv_at_pdctrvw_dp,5,5.0,Excellent study guide to go along with the video presentation.,2016-03-09,0.976437,10,0,Yes,0.05
scott morrell,56,https://www.amazon.ca/Hanes-X-Temp-Comfort-Ankle-Socks/dp/B013C6J9VO?ref=pf_vv_at_pdctrvw_dp,5,4.3,So soft. Wish i could sleep inside one,2018-07-17,-0.439835,8,0,Yes,0.023255813953488347
